sweep_index,timestamp_start,elapsed_s,f_min_Hz,s21_min_dB,filename,power_dBm,f_min_GHz,time_s,time_relative_s
916,2026-05-22T03:43:55,43.06337332725525,5607835265.983656,-24.7291603088,20260522_034355_sweep0916_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607835265983656,39319.153079748154,39147.83843040466
920,2026-05-22T03:46:54,43.085139989852905,5607841123.262899,-25.266166687,20260522_034654_sweep0920_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607841123262899,39491.37027359009,39320.0556242466
924,2026-05-22T03:49:54,43.05259346961975,5607834059.94303,-25.9113864899,20260522_034954_sweep0924_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078340599430305,39663.61873602867,39492.30408668518
928,2026-05-22T03:52:54,43.07174611091614,5607841588.053796,-24.0022792816,20260522_035254_sweep0928_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078415880537955,39835.68584537506,39664.37119603157
932,2026-05-22T03:55:53,43.06248450279236,5607842064.108157,-26.6230716705,20260522_035553_sweep0932_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842064108157,40007.935462236404,39836.620812892914
936,2026-05-22T03:58:53,43.0825936794281,5607840213.00674,-25.5164527893,20260522_035853_sweep0936_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.60784021300674,40180.297941446304,40008.983292102814
940,2026-05-22T04:01:53,43.13563776016235,5607837644.551109,-25.2570838928,20260522_040153_sweep0940_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837644551109,40352.58448147774,40181.26983213425
944,2026-05-22T04:04:53,43.06921362876892,5607835732.5314245,-25.394952774,20260522_040453_sweep0944_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078357325314245,40524.82476949692,40353.51012015343
948,2026-05-22T04:07:52,43.08184742927551,5607842555.448892,-23.5329875946,20260522_040752_sweep0948_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607842555448892,40697.138632297516,40525.823982954025
952,2026-05-22T04:10:52,43.11075019836426,5607838845.513319,-26.2645187378,20260522_041052_sweep0952_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607838845513319,40869.37426733971,40698.059617996216
956,2026-05-22T04:13:52,43.08492803573608,5607840439.225608,-24.9000530243,20260522_041352_sweep0956_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840439225608,41041.61850309372,40870.30385375023
960,2026-05-22T04:16:51,42.997721672058105,5607836733.960827,-24.7795524597,20260522_041651_sweep0960_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836733960827,41213.852553367615,41042.537904024124
964,2026-05-22T04:19:51,43.0381453037262,5607837892.40111,-26.6439685822,20260522_041951_sweep0964_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837892401109,41385.99950456619,41214.6848552227
968,2026-05-22T04:22:50,43.0035982131958,5607836868.818117,-25.8327713013,20260522_042250_sweep0968_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836868818117,41558.17739868164,41386.86274933815
972,2026-05-22T04:25:49,43.08429932594299,5607840893.933108,-24.9291362762,20260522_042549_sweep0972_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607840893933108,41730.1179022789,41558.80325293541
976,2026-05-22T04:28:49,43.13297820091248,5607840100.0,-26.7189502716,20260522_042849_sweep0976_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078401,41902.48786997795,41731.17322063446
980,2026-05-22T04:31:48,43.04082727432251,5607836458.6361065,-26.1284618378,20260522_043148_sweep0980_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607836458636107,42074.11632466316,41902.80167531967
984,2026-05-22T04:34:48,42.98292207717896,5607837518.811319,-26.6190280914,20260522_043448_sweep0984_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607837518811319,42246.21052765846,42074.89587831497
988,2026-05-22T04:37:47,43.03636360168457,5607839076.737101,-24.6101741791,20260522_043747_sweep0988_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078390767371005,42418.27086019516,42246.95621085167
992,2026-05-22T04:40:47,43.119959592819214,5607839533.937863,-25.2915496826,20260522_044047_sweep0992_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.607839533937863,42590.71661353111,42419.40196418762
996,2026-05-22T04:43:47,43.10003471374512,5607839076.737101,-26.9454307556,20260522_044347_sweep0996_5p607840GHz_-80p0dBm_200avgs_201points,-80,5.6078390767371005,42763.12239766121,42591.80774831772
